movieId	title	avg_rating	avg_norm_rating
147	Basketball Diaries, The	3.466666666666667	0.0856972118020136
148	Awfully Big Adventure, An	5.0	0.8789303131152739
149	Amateur	2.0	-1.3071282882919435
150	Apollo 13	3.845771144278607	0.23713510478251476
151	Rob Roy	3.5454545454545454	0.11561124810298021
152	Addiction, The	1.5	-1.6292493852676782
153	Batman Forever	2.9160583941605838	-0.6694919313020965
154	Beauty of the Day (Belle de jour)	3.875	0.20014555378374219
155	Beyond Rangoon	2.4166666666666665	-0.8883245698882086
156	Blue in the Face	3.3333333333333335	-0.2739739106211126
157	Canadian Bacon	2.8636363636363638	-0.3778597603992208
158	Casper	2.806451612903226	-0.6634439107319766
159	Clockers	2.892857142857143	-0.552166539544558
160	Congo	2.8771929824561404	-0.6268133280801113
161	Crimson Tide	3.6359223300970873	0.173114307942634
162	Crumb	4.205882352941177	0.5896642546532248
163	Desperado	3.5606060606060606	0.07294323825752551
164	Devil in a Blue Dress	3.3214285714285716	-0.1096867503717512
165	Die Hard: With a Vengeance	3.5555555555555554	0.008094109449658375
166	Doom Generation, The	2.8333333333333335	-0.6674211812457793
168	First Knight	3.0833333333333335	-0.48785503306130834
169	Free Willy 2: The Adventure Home	2.4	-1.2784489551447822
170	Hackers	3.2285714285714286	-0.10849416625101899
171	Jeffrey	3.8333333333333335	0.30588415223938686
172	Johnny Mnemonic	2.6792452830188678	-0.6794132094484083
173	Judge Dredd	2.6693548387096775	-0.8087667635173975
174	Jury Duty	2.7	-0.7782911369330862
175	Kids	3.975	0.4298343370554628
176	Living in Oblivion	4.3076923076923075	0.5070573945841803
177	Lord of Illusions	2.75	-0.7401196606108127
178	Love & Human Remains	1.0	-1.9139323640734471
179	Mad Love	1.5	-2.2114367430967197
180	Mallrats	3.4027777777777777	-0.001330787219992922
181	Mighty Morphin Power Rangers: The Movie	2.264705882352941	-1.118992073743904
183	Mute Witness	3.5	-0.07522215724150372
184	Nadja	3.5	-0.10885231762812161
185	Net, The	3.0401785714285716	-0.5070796446392355
186	Nine Months	2.8229166666666665	-0.6523525051169272
187	Party Girl	4.125	0.7253813067024596
188	Prophecy, The	3.4583333333333335	-0.1380158486408539
189	Reckless	3.0	-0.5802996770546296
190	Safe	2.8	-0.7016140288582625
191	Scarlet Letter, The	2.4166666666666665	-1.0047978112922196
193	Showgirls	2.4714285714285715	-1.1634191432004763
194	Smoke	3.6666666666666665	-0.03627616460202242
195	Something to Talk About	3.1	-0.5253036773728039
196	Species	2.6666666666666665	-0.8403119703239456
198	Strange Days	3.25	-0.11178703156362255
199	Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)	4.125	0.5303431332500077
201	Three Wishes	3.0	-0.5802996770546296
202	Total Eclipse	3.0	-0.9078587085807108
203	To Wong Foo, Thanks for Everything! Julie Newmar	3.4318181818181817	-0.06675326344832958
204	Under Siege 2: Dark Territory	2.716666666666667	-0.8313199778310758
205	Unstrung Heroes	3.1666666666666665	-0.23600059673211085
206	Unzipped	3.0	-0.5852381904136406
207	Walk in the Clouds, A	3.4285714285714284	-0.1359572182245947
208	Waterworld	2.9130434782608696	-0.6544817435291509
209	White Man's Burden	3.1666666666666665	-0.03434571958394683
210	Wild Bill	3.0	-0.30760156660895305
211	Browning Version, The	3.5	0.08635935397168631
212	Bushwhacked	3.0	-0.14720707543634562
213	Burnt by the Sun (Utomlyonnye solntsem)	3.8333333333333335	0.11945921872048171
214	Before the Rain (Pred dozhdot)	4.0	0.41754047318974963
215	Before Sunrise	4.041666666666667	0.4359875541999976
216	Billy Madison	3.326530612244898	-0.11445667071895341
217	Babysitter, The	2.3333333333333335	-0.793141261190204
218	Boys on the Side	3.4285714285714284	0.015461129025516749
219	Cure, The	3.0	-0.5802996770546296
220	Castle Freak	3.0	-0.6442218826313919
222	Circle of Friends	3.75	0.05528216960090711
223	Clerks	3.855769230769231	0.3597747418674105
224	Don Juan DeMarco	3.6125	0.027219510917981294
225	Disclosure	3.5384615384615383	-0.04920326258304211
227	Drop Zone	2.8636363636363638	-0.734675194362336
228	Destiny Turns on the Radio	2.3333333333333335	-1.339218635699691
229	Death and the Maiden	3.4285714285714284	-0.018291206934032488
230	Dolores Claiborne	3.3958333333333335	-0.034919710725507015
231	Dumb & Dumber (Dumb and Dumber)	3.0601503759398496	-0.5706198114680185
232	Eat Drink Man Woman (Yin shi nan nu)	3.892857142857143	0.2730854633032221
233	Exotica	3.5	0.12229069714818941
234	Exit to Eden	2.588235294117647	-0.9823205306996627
235	Ed Wood	3.6785714285714284	0.04450590195310422
236	French Kiss	3.477777777777778	-0.17654939982834922
237	Forget Paris	3.340909090909091	-0.1362054404779459
238	Far From Home: The Adventures of Yellow Dog	4.0	0.07134574001149929
239	Goofy Movie, A	3.0	-0.30611665730396936
240	Hideaway	2.375	-0.9825631894272131
241	Fluke	4.0	0.22151105421129472
242	Farinelli: il castrato	3.6	0.2500212526103054
243	Gordy	3.0	-0.5802996770546296
246	Hoop Dreams	4.293103448275862	0.6960551711133356
247	Heavenly Creatures	3.9285714285714284	0.4691409543606723
248	Houseguest	3.176470588235294	-0.3879736845105053
249	Immortal Beloved	3.7222222222222223	0.3028078270440957
250	Heavyweights (Heavy Weights)	2.5	-0.799044031702139
251	Hunted, The	3.0	-0.46215697774736597
252	I.Q.	3.453488372093023	-0.0908539522867609
253	Interview with the Vampire: The Vampire Chronicles	3.458715596330275	0.008565423770928952
254	Jefferson in Paris	3.0	-0.5802996770546296
255	Jerky Boys, The	2.0714285714285716	-1.5232012710746894
256	Junior	2.8285714285714287	-0.6317237618325857
257	Just Cause	3.5	-0.035750510443890667
258	Kid in King Arthur's Court, A	2.6	-0.6269018531212286
259	Kiss of Death	3.2	-0.5313794789455109
260	Star Wars: Episode IV - A New Hope	4.231075697211155	0.5987731335960439
261	Little Women	3.880952380952381	0.2536630532699619
262	Little Princess, A	3.9047619047619047	0.4021836408744298
263	Ladybird Ladybird	4.0	0.47312691224806447
265	Like Water for Chocolate (Como agua para chocolate)	3.9393939393939394	0.29267506175485375
266	Legends of the Fall	3.3970588235294117	-0.13314887625235394
267	Major Payne	2.9411764705882355	-0.5952909378853628
269	My Crazy Life (Mi vida loca)	3.0	-0.478903272968742
270	Love Affair	3.4	-0.24688302967734935
271	Losing Isaiah	3.5	-0.08458215212906778
272	Madness of King George, The	3.7580645161290325	0.2535700658539574
273	Mary Shelley's Frankenstein (Frankenstein)	2.9464285714285716	-0.6277543780550746
274	Man of the House	2.9285714285714284	-0.2999173759922503
275	Mixed Nuts	2.0	-1.2414968972388538
276	Milk Money	3.25	-0.28399592820130565
277	Miracle on 34th Street	3.223684210526316	-0.3391459633783091
278	Miami Rhapsody	1.5	-1.3380015287189662
279	My Family	3.0	-0.884329811789546
280	Murder in the First	4.076923076923077	0.43548851268624067
281	Nobody's Fool	3.7857142857142856	0.2745464168842899
282	Nell	3.3375	-0.22890628093932608
283	New Jersey Drive	3.6666666666666665	-0.24621519158290542
284	New York Cop (Nyû Yôku no koppu)	4.5	0.423521456510384
285	Beyond Bedlam	4.0	0.6979070395173412
287	Nina Takes a Lover	3.0	-0.9069216175700971
288	Natural Born Killers	3.233695652173913	-0.2455549964158476
289	Only You	3.5625	-0.2646918152610628
290	Once Were Warriors	4.035714285714286	0.34920336329419543
291	Poison Ivy II	2.3333333333333335	-0.9089130944593977
292	Outbreak	3.4257425742574257	-0.1399271526600667
293	Léon: The Professional (a.k.a. The Professional) (Léon)	4.018796992481203	0.4612922916847712
294	Perez Family, The	3.0	-0.6491330868564713
295	Pyromaniac's Love Story, A	3.0	0.42338235594301793
296	Pulp Fiction	4.197068403908795	0.5978980467249551
298	Pushing Hands (Tui shou)	2.0	-1.9467117485900287
299	Priest	4.0	0.36199104340642585
300	Quiz Show	3.5185185185185186	-0.07859825920877178
301	Picture Bride (Bijo photo)	4.0	0.4265172473751487
302	Queen Margot (Reine Margot, La)	3.2	-0.5254112264959515
303	Quick and the Dead, The	2.953125	-0.39811133232514434
304	Roommates	3.6666666666666665	0.3727841091044976
305	Ready to Wear (Pret-A-Porter)	2.8333333333333335	-0.6947896416872053
306	Three Colors: Red (Trois couleurs: Rouge)	4.21875	0.6614697374384114
307	Three Colors: Blue (Trois couleurs: Bleu)	3.8958333333333335	0.2795906552232642
308	Three Colors: White (Trzy kolory: Bialy)	4.025	0.41496392593275866
310	Rent-a-Kid	3.0	-0.5802996770546296
311	Relative Fear	3.0	-0.6442218826313919
312	Stuart Saves His Family	1.4444444444444444	-1.814387920435021
313	Swan Princess, The	3.3333333333333335	-0.28284077133366436
314	Secret of Roan Inish, The	3.75	0.26596342868067757
315	Specialist, The	3.0789473684210527	-0.47159825892749313
316	Stargate	3.375	-0.2174035181242642
317	Santa Clause, The	3.2037037037037037	-0.30022281182235155
318	Shawshank Redemption, The	4.429022082018927	0.8245518654338522
319	Shallow Grave	3.6	0.15159068201991865
320	Suture	3.0	-0.4403055204583974
321	Strawberry and Chocolate (Fresa y chocolate)	4.0	0.44084530562620755
322	Swimming with Sharks	3.55	0.14396939625172106
324	Sum of Us, The	4.0	0.40856369900435063
325	National Lampoon's Senior Trip	2.5	-0.791151021304523
326	To Live (Huozhe)	4.0	0.059487938744794855
327	Tank Girl	2.823529411764706	-0.6419117159735435
328	Tales from the Crypt Presents: Demon Knight	3.15	0.0148901743377611
329	Star Trek: Generations	3.3935185185185186	-0.1555818454275758
330	Tales from the Hood	3.0	-0.31821524579607535
331	Tom & Viv	3.0	-0.6736135690142473
332	Village of the Damned	2.8333333333333335	-0.5828628334371951
333	Tommy Boy	3.78	0.21865766589235247
334	Vanya on 42nd Street	4.2	0.7042472728380899
335	Underneath	3.5	0.16455336089666298
336	Walking Dead, The	3.0	-0.5802996770546296
337	What's Eating Gilbert Grape	3.7662337662337664	0.20721335575145722
338	Virtuosity	2.8421052631578947	-0.5009083176973906
339	While You Were Sleeping	3.4693877551020407	-0.07128150919388823
340	War, The	3.4	-0.017122851004129226
341	Double Happiness	4.0	0.18126251646304378
342	Muriel's Wedding	3.272727272727273	-0.22775527376969334
343	Baby-Sitters Club, The	2.9	-0.7273566897414677
344	Ace Ventura: Pet Detective	3.040372670807453	-0.6010379617782903
345	Adventures of Priscilla, Queen of the Desert, The	3.5972222222222223	0.10961946963676907
346	Backbeat	3.5	0.14950427454532203
347	Bitter Moon	3.5	-0.17357953859464248
348	Bullets Over Broadway	3.5833333333333335	0.10598276130830468
349	Clear and Present Danger	3.6045454545454545	0.009268913861438677
350	Client, The	3.3859649122807016	-0.1119393896586705
351	Corrina, Corrina	3.176470588235294	-0.37861166650568995
352	Crooklyn	2.5	-1.0358619134505664
353	Crow, The	3.609375	0.11831675567719063
354	Cobb	3.3333333333333335	0.08008416844798645
355	Flintstones, The	2.357142857142857	-0.9530969524086802
356	Forrest Gump	4.164133738601824	0.5807963234067106
357	Four Weddings and a Funeral	3.5194174757281553	0.06309223250829929
358	Higher Learning	2.6666666666666665	-1.036240764400861
359	I Like It Like That	3.0	-0.5802996770546296
360	I Love Trouble	2.6875	-0.586446342034368
361	It Could Happen to You	3.0588235294117645	-0.42697566731126024
362	Jungle Book, The	3.5294117647058822	0.08089157213821044
363	Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)	4.0	0.6446976766134977
364	Lion King, The	3.941860465116279	0.4343487803082443
365	Little Buddha	3.25	-0.1577304835499976
366	Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)	2.9166666666666665	-0.23308957260650845
367	Mask, The	3.1847133757961785	-0.3713656501223406
368	Maverick	3.5	0.05466400805617109
369	Mrs. Parker and the Vicious Circle	4.0	0.41754047318974963
370	Naked Gun 33 1/3: The Final Insult	3.060344827586207	-0.4395240987538546
371	Paper, The	3.3095238095238093	-0.12929489258022903
372	Reality Bites	2.761904761904762	-0.5842937090491281
373	Red Rock West	3.6363636363636362	-0.03769657985199928
374	Richie Rich	2.2	-1.2375619307583243
376	River Wild, The	3.25	-0.3849742029969113
377	Speed	3.5292397660818713	-0.022274943418160578
378	Speechless	2.7857142857142856	-0.41285753387703766
379	Timecop	2.5	-0.7758710038067032
380	True Lies	3.497191011235955	-0.09723330670767079
381	When a Man Loves a Woman	3.8181818181818183	-0.052363395505630406
382	Wolf	3.15625	-0.4242412287897847
383	Wyatt Earp	3.0952380952380953	-0.3265645915547915
384	Bad Company	3.25	-0.47878791633920537
385	Man of No Importance, A	4.0	0.20317753851704015
386	S.F.W.	3.0	-0.41996566062113627
387	Low Down Dirty Shame, A	2.375	-0.7756788115963872
388	Boys Life	3.0	-0.5151075833346375
389	Colonel Chabert, Le	4.5	0.7694847887324454
390	Faster Pussycat! Kill! Kill!	3.7	0.06453636662700471
391	Jason's Lyric	4.5	1.482331539018545
393	Street Fighter	2.5	-1.0862528897104755
405	Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension)	2.4166666666666665	-0.949332293967959
406	Federal Hill	3.0	-0.9069216175700971
407	In the Mouth of Madness	3.4375	-0.15844592947657346
408	8 Seconds	3.0	-0.541536721639565
409	Above the Rim	2.0	-0.6069439729794114
410	Addams Family Values	3.1011904761904763	-0.4102724951269363
412	Age of Innocence, The	3.5	0.017101049933635513
413	Airheads	2.7884615384615383	-0.7168640751621054
414	Air Up There, The	2.3333333333333335	-0.7588571338021409
415	Another Stakeout	2.53125	-0.8925826646580165
416	Bad Girls	2.5	-0.729509649871368
417	Barcelona	3.6923076923076925	0.25674029849763813
418	Being Human	3.0	-0.3851386915098846
419	Beverly Hillbillies, The	2.675	-0.7930357982825299
420	Beverly Hills Cop III	2.7203389830508473	-0.765534164681406
421	Black Beauty	3.2083333333333335	-0.21531360494648655
422	Blink	3.2	-0.02728419229920067
423	Blown Away	2.85	-0.45976762051149755
424	Blue Chips	1.8333333333333333	-1.5473962297105543
425	Blue Sky	3.75	0.22820252581261835
426	Body Snatchers	3.142857142857143	-0.06836238844270952
427	Boxing Helena	2.5416666666666665	-0.9637826651591342
428	Bronx Tale, A	3.7222222222222223	0.3503584926606454
429	Cabin Boy	2.0	-1.0158649618327464
430	Calendar Girl	3.75	0.4655815161028432
431	Carlito's Way	3.738095238095238	0.16043362570023317
432	City Slickers II: The Legend of Curly's Gold	2.6454545454545455	-0.7616107351968626
433	Clean Slate	2.75	-0.4481586001698475
434	Cliffhanger	3.0346534653465347	-0.5278739771772255
435	Coneheads	2.4206349206349205	-1.044749101942207
436	Color of Night	2.5714285714285716	-0.9096241789138725
437	Cops and Robbersons	2.1666666666666665	-1.0105973676944981
438	Cowboy Way, The	2.7142857142857144	-0.38146101550491085
440	Dave	3.5460526315789473	0.03494721510289469
441	Dazed and Confused	3.9285714285714284	0.41566112379244463
442	Demolition Man	3.0925925925925926	-0.4449978235445497
444	Even Cowgirls Get the Blues	2.3333333333333335	-1.0132550200571806
445	Fatal Instinct	3.0	-0.3339787616389304
446	Farewell My Concubine (Ba wang bie ji)	3.8333333333333335	0.05432145513309102
448	Fearless	3.625	0.075307925126501
449	Fear of a Black Hat	1.0	-1.6789174055391787
450	With Honors	3.0	-0.2925946702993927
451	Flesh and Bone	4.0	0.32195345407688564
452	Widows' Peak	3.0	-0.6727006084376965
453	For Love or Money	2.8	-0.4701360645688264
454	Firm, The	3.5346534653465347	-0.025988291654372497
455	Free Willy	2.391891891891892	-0.9451737629748718
456	Fresh	3.75	0.1307201567694744
457	Fugitive, The	3.9921052631578946	0.4616637460273394
458	Geronimo: An American Legend	2.8	-0.6995819048560606
459	Getaway, The	2.25	-0.9984603784710422
460	Getting Even with Dad	2.6666666666666665	-0.5352419239767632
461	Go Fish	2.75	-0.9898198772658409
464	Hard Target	2.9	-0.4150536932026931
466	Hot Shots! Part Deux	2.8666666666666667	-0.5164773280274008
467	Live Nude Girls	5.0	1.3876984705104238
468	Englishman Who Went Up a Hill But Came Down a Mountain, The	3.2045454545454546	-0.2224745960011661
469	House of the Spirits, The	3.4	-0.29352074177800214
470	House Party 3	1.0	-1.368874769145989
471	Hudsucker Proxy, The	3.55	0.06575723633159913
472	I'll Do Anything	2.5833333333333335	-0.6239471482700542
473	In the Army Now	1.8571428571428572	-1.1607456844238704
474	In the Line of Fire	3.692857142857143	0.17364445615501214
475	In the Name of the Father	4.3	0.6990145799338318
476	Inkwell, The	1.0	-1.7507337013808482
477	What's Love Got to Do with It?	3.3823529411764706	-0.04892291177803612
478	Jimmy Hollywood	2.5	-0.17423031030144176
479	Judgment Night	2.25	-1.0267880412884713
480	Jurassic Park	3.75	0.16651698899718348
481	Kalifornia	3.1578947368421053	-0.33239054499260456
482	Killing Zoe	3.625	0.34199392457268957
484	Lassie	3.0	-0.9125416337667132
485	Last Action Hero	2.9339622641509435	-0.5524607795621084
486	Life with Mikey	3.0	-0.35298015236000363
487	Lightning Jack	2.5	-0.8122808412681888
488	M. Butterfly	3.0	-0.4801800615469653
489	Made in America	2.8636363636363638	-0.5361891712510601
490	Malice	3.0	-0.3789501772241693
491	Man Without a Face, The	3.2941176470588234	-0.015519476684120207
492	Manhattan Murder Mystery	3.75	0.23216959993821382
493	Menace II Society	3.6666666666666665	0.1223091461445332
494	Executive Decision	3.3780487804878048	0.04281251477031496
495	In the Realm of the Senses (Ai no corrida)	5.0	1.2933400152086947
496	What Happened Was...	5.0	0.8789303131152739
497	Much Ado About Nothing	3.813953488372093	0.39034664323090523
499	Mr. Wonderful	2.5	-0.46894702498348173
500	Mrs. Doubtfire	3.388888888888889	-0.1324510948092393
501	Naked	3.6666666666666665	-0.04649917952137258
502	Next Karate Kid, The	2.3666666666666667	-1.0251212271408887
504	No Escape	3.0	-0.07368961244536415
505	North	2.2142857142857144	-1.0381357987772866
506	Orlando	4.5	0.8832334637283796
507	Perfect World, A	3.3846153846153846	-0.04062224175400198
508	Philadelphia	3.6136363636363638	0.17656944510939496
509	Piano, The	3.540983606557377	-0.041381029914471644
510	Poetic Justice	3.0	-0.5802996770546296
511	Program, The	3.0	-0.628585917770292
512	Puppet Masters, The	3.0	-0.3893524809624807
513	Radioland Murders	3.375	0.23650286177469443
514	Ref, The	3.4166666666666665	-0.017246045036302844
515	Remains of the Day, The	3.6041666666666665	0.13003647722662717
516	Renaissance Man	3.0555555555555554	-0.33420537098628356
517	Rising Sun	3.2777777777777777	-0.01897809695874967
518	Road to Wellville, The	2.375	-0.42373239809821606
519	RoboCop 3	2.4047619047619047	-0.993819876473073
520	Robin Hood: Men in Tights	3.130434782608696	-0.36000520485988996
521	Romeo Is Bleeding	3.1666666666666665	-0.1662013012201391
522	Romper Stomper	3.2857142857142856	-0.24001154188754897
523	Ruby in Paradise	3.5	-0.44709207808703416
524	Rudy	3.485294117647059	0.07789305070940647
526	Savage Nights (Nuits fauves, Les)	4.0	0.4265172473751487
527	Schindler's List	4.225	0.61775815863715
528	Scout, The	2.3333333333333335	-0.6434613530564496
529	Searching for Bobby Fischer	3.875	0.3270804079082529
531	Secret Garden, The	3.25	-0.11186553946323352
532	Serial Mom	3.0	-0.5413097906001596
533	Shadow, The	2.888888888888889	-0.41078524969172775
534	Shadowlands	3.607142857142857	0.07826950033248033
535	Short Cuts	3.2666666666666666	-0.15814014736612336
536	Simple Twist of Fate, A	3.3333333333333335	0.07882039894710553
537	Sirens	3.1666666666666665	-0.3059571891524209
538	Six Degrees of Separation	3.5833333333333335	0.021100324049894148
539	Sleepless in Seattle	3.4716981132075473	-0.014676537973836036
540	Sliver	2.6666666666666665	-0.6614543982682474
541	Blade Runner	4.100806451612903	0.5344949360186952
542	Son in Law	2.7857142857142856	-0.6556378818166456
543	So I Married an Axe Murderer	3.317073170731707	-0.16408394745899146
544	Striking Distance	2.4375	-0.6290679193005237
546	Super Mario Bros.	2.0	-1.293884287292498
547	Surviving the Game	3.25	0.005657322713521498
548	Terminal Velocity	2.75	-0.32575581619411614
549	Thirty-Two Short Films About Glenn Gould	4.5	0.7770287661449602
550	Threesome	3.4	-0.046476296181907725
551	Nightmare Before Christmas, The	3.553763440860215	0.11603368942708603
552	Three Musketeers, The	3.262295081967213	-0.2662913994974304
553	Tombstone	3.8153846153846156	0.34416416958223833
555	True Romance	3.8	0.24610256291807292
556	War Room, The	3.3333333333333335	-0.1718229293627346
558	Pagemaster, The	2.9375	-0.42893328374137774
562	Welcome to the Dollhouse	3.5434782608695654	0.21245173074735438
563	Germinal	4.0	0.47312691224806447
564	Chasers	1.5	-1.7539084810494177
567	Kika	2.0	-1.5230253934681317
568	Bhaji on the Beach	3.5	0.3245700170194238
569	Little Big League	2.6666666666666665	-0.7863559575580535
573	Ciao, Professore! (Io speriamo che me la cavo)	3.5	-0.21736589816632315
574	Spanking the Monkey	3.25	-0.3400162940532537
575	Little Rascals, The	2.65625	-0.7312755539490807
577	Andre	2.125	-0.9149792200324738
579	Escort, The (Scorta, La)	3.0	-0.9078587085807108
580	Princess Caraboo	2.8	-0.6717467331457014
581	Celluloid Closet, The	4.0	0.45981847926191155
583	Dear Diary (Caro Diario)	4.0	0.47312691224806447
585	Brady Bunch Movie, The	2.736111111111111	-0.7700668218155262
586	Home Alone	2.9956896551724137	-0.5620312210997995
